"Column A Destination ZIP Codes","Column B Label Container To"
"	31709, 31719","	AMERICUS GA 31709"
"	31757-31758","	THOMASVILLE GA 31757"
"	31768, 31776, 31788","	MOULTRIE GA 31768"
"	31792, 31799","	THOMASVILLE GA 31792"
"	31793-31794","	TIFTON GA 31794"
"	31820, 31829","	MIDLAND GA 31820"
"	31901-31902, 31904, 31909","	COLUMBUS GA 31901"
"	31903, 31906-31907","	COLUMBUS GA 31903"
"	31908, 31914, 31917, 31993, 31995, 31997-31999","	COLUMBUS GA 31908"
"	32003, 32030, 32065","	ORANGE PARK FL 32065"
"	32004, 32081-32082","	PONTE VEDRA FL 32082"
"	32024-32025, 32055-32056","	LAKE CITY FL 32055"
"	32034-32035","	FERNANDINA BEACH FL 32034"
"	32041, 32097","	YULEE FL 32097"
"	32050, 32068","	MIDDLEBURG FL 32068"
"	32054, 32061","	LAKE BUTLER FL 32054"
"	32060, 32064","	LIVE OAK FL 32060"
"	32067, 32073","	ORANGE PARK FL 32073"
"	32080, 32086","	SAINT AUGUSTINE FL 32086"
"	32084-32085","	SAINT AUGUSTINE FL 32084"
"	32092, 32095","	SAINT AUGUSTINE FL 32092"
"	32114, 32124","	DAYTONA BEACH FL 32114"
"	32115, 32118","	DAYTONA BEACH FL 32115"
"	32117, 32119","	DAYTONA BEACH FL 32117"
"	32127-32129","	PORT ORANGE FL 32127"
"	32132, 32141","	EDGEWATER FL 32132"
"	32168-32170","	NEW SMYRNA BEACH FL 32168"
"	32173-32174","	ORMOND BEACH FL 32173"
"	32175-32176","	ORMOND BEACH FL 32175"
"	32177-32178","	PALATKA FL 32177"
"	32179, 32183","	OCKLAWAHA FL 32179"
"	32202, 32206","	JACKSONVILLE FL 32206"
"	32203, 32231-32232","	JACKSONVILLE FL 32231"
"	32204-32205, 32220, 32236","	JACKSONVILLE FL 32205"
"	32207, 32247","	JACKSONVILLE FL 32207"
"	32208, 32219","	JACKSONVILLE FL 32208"
"	32210, 32238","	JACKSONVILLE FL 32210"
"	32212, 32214, 32222, 32244","	JACKSONVILLE FL 32244"
"	32216, 32245-32246, 32255","	JACKSONVILLE FL 32216"
"	32217, 32223, 32241, 32257","	JACKSONVILLE FL 32217"
"	32218, 32226","	JACKSONVILLE FL 32218"
"	32221, 32254","	JACKSONVILLE FL 32221"
"	32224, 32227, 32233, 32266","	ATLANTIC BEACH FL 32233"
"	32225, 32235","	JACKSONVILLE FL 32225"
"	32239, 32277","	JACKSONVILLE FL 32277"
"	32240, 32250","	JACKSONVILLE BEACH FL 32250"
"	32301, 32315","	TALLAHASSEE FL 32301"
"	32303, 32312, 32318","	TALLAHASSEE FL 32303"
"	32304-32305, 32310, 32316","	TALLAHASSEE FL 32304"
"	32306, 32313","	TALLAHASSEE FL 32306"
"	32311, 32314","	TALLAHASSEE FL 32311"
"	32320, 32329","	APALACHICOLA FL 32320"
"	32326-32327","	CRAWFORDVILLE FL 32327"
"	32340-32341","	MADISON FL 32340"
"	32344-32345","	MONTICELLO FL 32344"
"	32347-32348","	PERRY FL 32348"
"	32351-32353","	QUINCY FL 32351"
"	32401-32402","	PANAMA CITY FL 32401"
"	32403-32404","	PANAMA CITY FL 32404"
"	32405-32406, 32409","	PANAMA CITY FL 32405"
"	32407-32408, 32413, 32417","	PANAMA CITY BEACH FL 32407"
"	32433, 32435","	DEFUNIAK SPRINGS FL 32433"
"	32446-32448","	MARIANNA FL 32446"
"	32456-32457","	PORT SAINT JOE FL 32456"
"	32501, 32503, 32513","	PENSACOLA FL 32503"
"	32504, 32524","	PENSACOLA FL 32504"
"	32505, 32507-32508, 32511","	PENSACOLA FL 32507"
"	32506, 32516","	PENSACOLA FL 32506"
"	32514, 32534","	PENSACOLA FL 32514"
"	32522-32523","	PENSACOLA FL 32522"
"	32536, 32539, 32564","	CRESTVIEW FL 32536"
"	32540-32541","	DESTIN FL 32540"
"	32544, 32569","	PENSACOLA FL 32569"
"	32547-32549","	FORT WALTON BEACH FL 32548"
"	32561-32563","	GULF BREEZE FL 32561"
"	32570, 32572, 32583","	MILTON FL 32570"
"	32578, 32588","	NICEVILLE FL 32578"
"	32601, 32641","	GAINESVILLE FL 32601"
"	32603-32604","	GAINESVILLE FL 32603"
"	32605-32606, 32609, 32627","	GAINESVILLE FL 32605"
"	32607-32608, 32614","	GAINESVILLE FL 32607"
"	32610-32612","	GAINESVILLE FL 32610"
"	32615-32616","	ALACHUA FL 32615"
"	32626, 32644","	CHIEFLAND FL 32626"
"	32643, 32655","	HIGH SPRINGS FL 32643"
"	32701, 32714, 32716","	ALTAMONTE SPRINGS FL 32714"
"	32703-32704, 32712","	APOPKA FL 32703"
"	32707, 32718, 32730","	CASSELBERRY FL 32707"
"	32708, 32719","	WINTER SPRINGS FL 32708"
"	32720-32722, 32724","	DELAND FL 32720"
"	32725, 32728","	DELTONA FL 32725"
"	32726-32727, 32736","	EUSTIS FL 32726"
"	32738-32739","	DELTONA FL 32738"
"	32746, 32795","	LAKE MARY FL 32746"
"	32750, 32752","	LONGWOOD FL 32750"
"	32751, 32794","	MAITLAND FL 32751"
"	32756-32757","	MOUNT DORA FL 32757"
"	32763, 32774","	ORANGE CITY FL 32763"
"	32771-32773","	SANFORD FL 32771"
"	32779, 32791","	LONGWOOD FL 32779"
"	32789-32790","	WINTER PARK FL 32789"
"	32792-32793","	WINTER PARK FL 32792"
"	32804, 32854","	ORLANDO FL 32804"
"	32806, 32856","	ORLANDO FL 32806"
"	32807, 32857","	ORLANDO FL 32807"
"	32809, 32839, 32859","	ORLANDO FL 32809"
"	32810, 32860","	ORLANDO FL 32810"
"	32811, 32861","	ORLANDO FL 32811"
"	32812, 32827","	ORLANDO FL 32812"
"	32817, 32867","	ORLANDO FL 32817"
"	32818, 32868","	ORLANDO FL 32818"
"	32819, 32869","	ORLANDO FL 32819"
"	32820, 32826, 32831, 32833","	ORLANDO FL 32820"
"	32821, 32836","	ORLANDO FL 32821"
"	32829, 32832, 32872","	ORLANDO FL 32829"
"	32837, 32877","	ORLANDO FL 32837"
"	32902, 32919","	MELBOURNE FL 32902"
"	32904, 32912","	MELBOURNE FL 32904"
"	32905-32906","	MELBOURNE FL 32905"
"	32907, 32911","	MELBOURNE FL 32907"
"	32908-32909","	MELBOURNE FL 32908"
"	32922-32923, 32926-32927","	COCOA FL 32922"
"	32925, 32937","	MELBOURNE FL 32937"
"	32940-32941","	MELBOURNE FL 32940"
"	32952-32954","	MERRITT ISLAND FL 32952"
"	32955-32956","	ROCKLEDGE FL 32955"
"	32958, 32976, 32978","	SEBASTIAN FL 32958"
"	32961, 32967","	VERO BEACH FL 32967"
"	32962, 32965","	VERO BEACH FL 32962"
"	32966, 32969","	VERO BEACH FL 32966"
"	33008-33009","	HALLANDALE FL 33009"
"	33010-33011","	HIALEAH FL 33010"
"	33015, 33017","	HIALEAH FL 33015"
"	33020, 33022","	HOLLYWOOD FL 33020"
"	33024, 33084","	PEMBROKE PINES FL 33024"
"	33030, 33033, 33090","	HOMESTEAD FL 33030"
"	33031-33032, 33039, 33092","	PRINCETON FL 33032"
"	33034-33035","	FLORIDA CITY FL 33034"
"	33040-33041, 33045","	KEY WEST FL 33040"
"	33063, 33093","	MARGATE FL 33063"
"	33065, 33075","	POMPANO BEACH FL 33065"
"	33067, 33097","	POMPANO BEACH FL 33067"
"	33071, 33077","	POMPANO BEACH FL 33071"
"	33101, 33131, 33231","	MIAMI FL 33131"
"	33102, 33152","	MIAMI FL 33102"
"	33109, 33119, 33139, 33239","	MIAMI BEACH FL 33139"
"	33114, 33134","	MIAMI FL 33134"
"	33116, 33176","	MIAMI FL 33116"
"	33133, 33233","	COCONUT GROVE FL 33133"
"	33138, 33238","	MIAMI FL 33138"
"	33142, 33242","	MIAMI FL 33142"
"	33143, 33243","	SOUTH MIAMI FL 33143"
"	33147, 33247","	MIAMI FL 33147"
"	33155, 33255","	MIAMI FL 33155"
"	33160, 33163","	NORTH MIAMI BEACH FL 33160"
"	33161, 33261","	NORTH MIAMI FL 33161"
"	33165, 33265","	MIAMI FL 33165"
"	33172, 33222","	MIAMI FL 33172"
"	33183, 33283","	MIAMI FL 33183"
"	33301-33302, 33394","	FORT LAUDERDALE FL 33301"
"	33304-33305","	OAKLAND PARK FL 33304"
"	33306-33308","	OAKLAND PARK FL 33307"
"	33310, 33337, 33340","	FORT LAUDERDALE FL 33310"
"	33314, 33328-33329","	DAVIE FL 33314"
"	33315-33316, 33335","	FORT LAUDERDALE FL 33315"
"	33317-33318","	PLANTATION FL 33317"
"	33323, 33345","	SUNRISE FL 33323"
"	33324, 33388","	PLANTATION FL 33324"
"	33326-33327","	WESTON FL 33326"
"	33331-33332","	FORT LAUDERDALE FL 33331"
"	33403-33404, 33407, 33419","	WEST PALM BEACH FL 33404"
"	33405-33406","	WEST PALM BEACH FL 33405"
"	33409, 33417, 33422","	WEST PALM BEACH FL 33417"
"	33411, 33421","	WEST PALM BEACH FL 33411"
"	33413, 33415","	WEST PALM BEACH FL 33415"
"	33418, 33420","	WEST PALM BEACH FL 33418"
"	33424, 33436","	BOYNTON BEACH FL 33436"
"	33425, 33435","	BOYNTON BEACH FL 33435"
"	33429, 33432","	BOCA RATON FL 33432"
"	33430, 33493","	BELLE GLADE FL 33430"
"	33433, 33488","	BOCA RATON FL 33433"
"	33437, 33474","	BOYNTON BEACH FL 33437"
"	33441, 33443","	DEERFIELD BEACH FL 33441"
"	33444, 33483","	DELRAY BEACH FL 33444"
"	33445, 33482","	DELRAY BEACH FL 33445"
"	33446, 33448, 33484","	DELRAY BEACH FL 33446"
"	33455, 33475","	HOBE SOUND FL 33455"
"	33458, 33468","	JUPITER FL 33458"
"	33461-33462, 33466","	LAKE WORTH FL 33461"
"	33464, 33481, 33499","	BOCA RATON FL 33464"
"	33523, 33525-33526","	DADE CITY FL 33525"
"	33539, 33542","	ZEPHYRHILLS FL 33539"
"	33540-33541","	ZEPHYRHILLS FL 33540"
"	33543-33544","	ZEPHYRHILLS FL 33543"
"	33548-33549, 33558-33559","	LUTZ FL 33549"
"	33563-33567","	PLANT CITY FL 33566"
"	33568-33569, 33578-33579","	RIVERVIEW FL 33569"
"	33570, 33572","	APOLLO BEACH FL 33572"
"	33571, 33573","	SUN CITY CENTER FL 33571"
"	33583-33584","	SEFFNER FL 33584"
"	33594-33595","	VALRICO FL 33594"
"	33603, 33673","	TAMPA FL 33603"
"	33604, 33674","	TAMPA FL 33604"
"	33605, 33675","	TAMPA FL 33605"
"	33608, 33621","	TAMPA FL 33608"
"	33610, 33680","	TAMPA FL 33610"
"	33611, 33616, 33681","	TAMPA FL 33611"
"	33612, 33682","	TAMPA FL 33612"
"	33614, 33684","	TAMPA FL 33614"
"	33615, 33635, 33685","	TAMPA FL 33615"
"	33618, 33688","	TAMPA FL 33618"
"	33622-33623, 33650, 33655","	TAMPA FL 33622"
"	33625, 33694","	TAMPA FL 33625"
"	33630-33631","	TAMPA FL 33630"
"	33646-33647","	TAMPA FL 33646"
"	33703, 33732","	ST PETERSBURG FL 33703"
"	33704, 33734","	ST PETERSBURG FL 33704"
"	33706, 33736, 33740-33741","	ST PETERSBURG FL 33706"
"	33708, 33738","	ST PETERSBURG FL 33708"
"	33709, 33743","	ST PETERSBURG FL 33709"
"	33711, 33715, 33747","	ST PETERSBURG FL 33711"
"	33716, 33729, 33742","	ST PETERSBURG FL 33716"
"	33730, 33733","	ST PETERSBURG FL 33730"
"	33755, 33757","	CLEARWATER FL 33755"
"	33760, 33762, 33769","	CLEARWATER FL 33760"
"	33770, 33779","	LARGO FL 33770"
"	33772, 33775","	SEMINOLE FL 33772"
"	33776-33777","	SEMINOLE FL 33776"
"	33780-33782","	PINELLAS PARK FL 33781"
"	33785-33786","	INDIAN ROCKS BEACH FL 33785"
"	33801, 33815","	LAKELAND FL 33801"
"	33805, 33810","	LAKELAND FL 33805"
"	33807, 33811-33812","	LAKELAND FL 33807"
"	33825-33826","	AVON PARK FL 33825"
"	33830-33831","	BARTOW FL 33830"
"	33836-33837, 33896-33897","	DAVENPORT FL 33837"
"	33844-33845","	HAINES CITY FL 33844"
"	33852, 33862","	LAKE PLACID FL 33852"
"	33853-33856","	LAKE WALES FL 33853"
"	33870-33871, 33876","	SEBRING FL 33870"
"	33872, 33875","	SEBRING FL 33872"
"	33880, 33882-33883, 33888","	WINTER HAVEN FL 33880"
"	33881, 33884-33885","	WINTER HAVEN FL 33881"
"	33901-33902","	FORT MYERS FL 33901"
"	33903, 33917-33918","	FORT MYERS FL 33903"
"	33904, 33915, 33990","	CAPE CORAL FL 33904"
"	33905, 33994","	FORT MYERS FL 33905"
"	33907, 33919","	FORT MYERS FL 33907"
"	33909, 33991, 33993","	CAPE CORAL FL 33909"
"	33911, 33916","	FORT MYERS FL 33911"
"	33912, 33967","	FT MYERS FL 33912"
"	33913, 33966","	FT MYERS FL 33913"
"	33931-33932","	FORT MYERS BEACH FL 33931"
"	33935, 33975","	LABELLE FL 33935"
"	33936, 33970, 33972","	LEHIGH ACRES FL 33936"
"	33946-33947","	PLACIDA FL 33946"
"	33948, 33953, 33981","	PORT CHARLOTTE FL 33948"
"	33950-33951, 33955","	PUNTA GORDA FL 33950"
"	33952, 33954","	PORT CHARLOTTE FL 33952"
"	33971, 33973-33974, 33976","	LEHIGH ACRES FL 33971"
"	33980, 33982-33983","	PUNTA GORDA FL 33980"
"	34102-34103","	NAPLES FL 34102"
"	34104, 34112","	NAPLES FL 34104"
"	34109-34110","	NAPLES FL 34109"
"	34113-34114","	NAPLES FL 34113"
"	34117, 34120","	NAPLES FL 34117"
"	34134-34136","	BONITA SPRINGS FL 34134"
"	34142-34143","	IMMOKALEE FL 34142"
"	34145-34146","	MARCO ISLAND FL 34145"
"	34201, 34203-34204","	BRADENTON FL 34201"
"	34202, 34211-34212","	BRADENTON FL 34202"
"	34205, 34208","	BRADENTON FL 34205"
"	34207, 34210, 34281-34282","	BRADENTON FL 34210"
"	34209, 34280","	BRADENTON FL 34209"
"	34217-34218","	BRADENTON BEACH FL 34217"
"	34220-34221","	PALMETTO FL 34220"
"	34223-34224, 34295","	ENGLEWOOD FL 34223"
"	34230, 34236-34237","	SARASOTA FL 34230"
"	34234, 34243","	SARASOTA FL 34234"
"	34238, 34241","	SARASOTA FL 34238"
"	34239, 34277","	SARASOTA FL 34239"
"	34242, 34276","	SARASOTA FL 34242"
"	34265-34266, 34269","	ARCADIA FL 34265"
"	34274-34275","	NOKOMIS FL 34274"
"	34284-34285","	VENICE FL 34285"
"	34286, 34289, 34291","	NORTH PORT FL 34286"
"	34420-34421","	BELLEVIEW FL 34420"
"	34423, 34428-34429","	CRYSTAL RIVER FL 34428"
"	34430-34434","	DUNNELLON FL 34430"
"	34446, 34448","	HOMOSASSA FL 34446"
"	34450-34453","	INVERNESS FL 34450"
"	34460-34461","	LECANTO FL 34460"
"	34464-34465","	LECANTO FL 34465"
"	34470-34471, 34475, 34478-34479","	OCALA FL 34470"
"	34472, 34480, 34483","	OCALA FL 34472"
"	34473-34474, 34482","	OCALA FL 34473"
"	34476-34477, 34481","	OCALA FL 34481"
"	34488-34489","	SILVER SPRINGS FL 34488"
"	34491-34492","	SUMMERFIELD FL 34491"
"	34601, 34605","	BROOKSVILLE FL 34601"
"	34602-34603, 34613","	BROOKSVILLE FL 34603"
"	34604, 34609-34610","	BROOKSVILLE FL 34604"
"	34606, 34611","	SPRING HILL FL 34606"
"	34637-34638","	LAND O LAKES FL 34637"
"	34652, 34656","	NEW PORT RICHEY FL 34652"
"	34667, 34669, 34674","	HUDSON FL 34667"
"	34668, 34673","	PORT RICHEY FL 34668"
"	34682, 34684","	PALM HARBOR FL 34682"
"	34688-34689","	TARPON SPRINGS FL 34688"
"	34690-34691","	HOLIDAY FL 34690"
"	34697-34698","	DUNEDIN FL 34697"
"	34711-34712","	CLERMONT FL 34711"
"	34741-34742","	KISSIMMEE FL 34742"
"	34743-34745","	KISSIMMEE FL 34743"
"	34746-34747","	KISSIMMEE FL 34746"
"	34748-34749","	LEESBURG FL 34748"
"	34758-34759","	KISSIMMEE FL 34758"
"	34769, 34771-34773","	SAINT CLOUD FL 34769"
"	34778, 34787","	WINTER GARDEN FL 34787"
"	34945, 34979, 34981-34982","	FORT PIERCE FL 34945"
"	34946-34947, 34949","	FORT PIERCE FL 34946"
"	34948, 34950-34951, 34954","	FORT PIERCE FL 34950"
"	34952, 34984-34985","	PORT ST LUCIE FL 34952"
"	34953, 34986-34988","	PORT SAINT LUCIE FL 34986"
"	34957-34958","	JENSEN BEACH FL 34957"
"	34972-34974","	OKEECHOBEE FL 34972"
"	34994-34996","	STUART FL 34994"
"	35010-35011","	ALEXANDER CITY AL 35010"
"	35020-35022","	BESSEMER AL 35020"
"	35045-35046","	CLANTON AL 35045"
"	35055-35058","	CULLMAN AL 35055"
"	35125, 35128","	PELL CITY AL 35125"
"	35150-35151","	SYLACAUGA AL 35150"
"	35160-35161","	TALLADEGA AL 35160"
"	35201-35202, 35229, 35249, 35254, 35282-35283, 35285, 35287-35288, 35290-35298","	BIRMINGHAM AL 35201"
"	35203, 35233","	BIRMINGHAM AL 35203"
"	35204, 35234","	BIRMINGHAM AL 35204"
"	35206, 35261","	BIRMINGHAM AL 35206"
"	35207, 35217","	BIRMINGHAM AL 35217"
"	35212, 35232","	BIRMINGHAM AL 35212"
"	35214, 35231","	BIRMINGHAM AL 35214"
"	35215, 35220, 35235","	BIRMINGHAM AL 35215"
"	35218, 35224","	BIRMINGHAM AL 35218"
"	35221, 35228","	BIRMINGHAM AL 35228"
"	35238, 35242","	BIRMINGHAM AL 35242"
"	35401-35403, 35406","	TUSCALOOSA AL 35401"
"	35404-35405, 35407","	TUSCALOOSA AL 35405"
"	35457-35458","	ELROD AL 35458"
"	35473, 35475-35476","	NORTHPORT AL 35476"
"	35501-35504","	JASPER AL 35501"
"	35602-35603, 35609, 35699","	DECATUR AL 35602"
"	35611-35614","	ATHENS AL 35611"
"	35631-35634","	FLORENCE AL 35631"
"	35653-35654","	RUSSELLVILLE AL 35653"
"	35661-35662","	MUSCLE SHOALS AL 35661"
"	35739, 38449, 38453","	ARDMORE TN 38449"
"	35746, 35772","	STEVENSON AL 35772"
"	35756-35757","	MADISON AL 35756"
"	35768-35769","	SCOTTSBORO AL 35768"
"	35801, 35804, 35895","	HUNTSVILLE AL 35801"
"	35802-35803, 35815","	HUNTSVILLE AL 35802"
"	35805, 35807, 35824, 35899","	HUNTSVILLE AL 35805"
"	35806, 35814, 35816, 35896","	HUNTSVILLE AL 35816"
"	35810-35811","	HUNTSVILLE AL 35810"
"	35813, 35894","	HUNTSVILLE AL 35813"
"	35901-35902, 35906-35907","	GADSDEN AL 35901"
"	35903, 35905","	GADSDEN AL 35903"
"	35950-35951","	ALBERTVILLE AL 35950"
"	35956-35957","	BOAZ AL 35956"
"	35967-35968","	FORT PAYNE AL 35967"
"	36013, 36052, 36064","	PIKE ROAD AL 36064"
"	36027, 36072","	EUFAULA AL 36027"
"	36049, 36062","	LUVERNE AL 36049"
"	36066-36068","	PRATTVILLE AL 36068"
"	36079, 36081-36082","	TROY AL 36081"
"	36083, 36088","	TUSKEGEE AL 36083"
"	36092-36093","	WETUMPKA AL 36092"
"	36101-36104","	MONTGOMERY AL 36104"
"	36108, 36113","	MONTGOMERY AL 36108"
"	36112, 36114, 36119, 36131-36132, 36135, 36140-36142, 36177, 36191","	MONTGOMERY AL 36119"
"	36116, 36120","	MONTGOMERY AL 36116"
"	36201-36207","	ANNISTON AL 36201"
"	36316, 36330-36331","	ENTERPRISE AL 36330"
"	36322, 36362","	DALEVILLE AL 36322"
"	36349, 36375","	SLOCOMB AL 36375"
"	36360-36361","	OZARK AL 36360"
"	36426-36427","	BREWTON AL 36426"
"	36436, 36446","	DICKINSON AL 36436"
"	36454, 36473, 36475","	REPTON AL 36475"
"	36460-36461","	MONROEVILLE AL 36460"
"	36502-36504","	ATMORE AL 36502"
"	36529, 36583","	DEER PARK AL 36529"
"	36532-36533","	FAIRHOPE AL 36532"
"	36535-36536","	FOLEY AL 36535"
"	36542, 36547","	GULF SHORES AL 36542"
"	36567, 36574","	ROBERTSDALE AL 36567"
"	36582, 36590","	THEODORE AL 36582"
"	36601, 36628, 36633, 36652","	MOBILE AL 36601"
"	36604, 36640","	MOBILE AL 36604"
"	36605, 36615","	MOBILE AL 36605"
"	36606, 36660","	MOBILE AL 36606"
"	36608, 36689","	MOBILE AL 36608"
"	36609, 36691, 36693","	MOBILE AL 36609"
"	36701-36703","	SELMA AL 36701"
"	36750, 36793","	MAPLESVILLE AL 36750"
"	36801, 36803-36804","	OPELIKA AL 36801"
"	36831-36832","	AUBURN AL 36831"
"	36867-36869","	PHENIX CITY AL 36867"
"	37011, 37013","	ANTIOCH TN 37013"
"	37024, 37027","	BRENTWOOD TN 37027"
"	37040-37041, 37044","	CLARKSVILLE TN 37040"
"	37052, 37171","	CUNNINGHAM TN 37052"
"	37055-37056","	DICKSON TN 37055"
"	37064-37065, 37068","	FRANKLIN TN 37064"
"	37067, 37069","	FRANKLIN TN 37067"
"	37070, 37072","	GOODLETTSVILLE TN 37072"
"	37075, 37077","	HENDERSONVILLE TN 37075"
"	37085, 37118","	LASCASSAS TN 37085"
"	37088, 37090","	LEBANON TN 37090"
"	37110-37111","	MC MINNVILLE TN 37110"
"	37115-37116","	MADISON TN 37115"
"	37121-37122","	MOUNT JULIET TN 37122"
"	37127, 37132-37133","	MURFREESBORO TN 37132"
"	37129, 37131","	MURFREESBORO TN 37129"
"	37160-37162","	SHELBYVILLE TN 37160"
"	37201, 37219, 37238","	NASHVILLE TN 37201"
"	37204, 37220","	MELROSE TN 37204"
"	37206, 37213","	NASHVILLE TN 37206"
"	37208, 37218, 37228","	NASHVILLE TN 37208"
"	37210, 37224","	NASHVILLE TN 37210"
"	37211, 37222","	NASHVILLE TN 37211"
"	37230, 37232, 37234-37236, 37240-37244, 37246, 37250","	NASHVILLE TN 37230"
"	37303, 37371","	ATHENS TN 37303"
"	37304, 37373","	SALE CREEK TN 37373"
"	37311-37312, 37320, 37364","	CLEVELAND TN 37311"
"	37318, 37375-37376","	SEWANEE TN 37375"
"	37337, 37381","	SPRING CITY TN 37381"
"	37349, 37355","	MANCHESTER TN 37355"
"	37360, 37388-37389","	TULLAHOMA TN 37388"
"	37379, 37384","	SODDY DAISY TN 37379"
"	37401-37403, 37408, 37450","	CHATTANOOGA TN 37401"
"	37409-37410, 37419","	CHATTANOOGA TN 37409"
"	37411, 37414","	CHATTANOOGA TN 37411"
"	37501, 38101, 38145, 38148, 38151, 38161, 38194","	MEMPHIS TN 38101"
"	37601, 37605, 37614","	JOHNSON CITY TN 37601"
"	37602, 37604","	JOHNSON CITY TN 37602"
"	37616, 37641","	CHUCKEY TN 37641"
"	37620-37621","	BRISTOL TN 37620"
"	37642, 37645","	CHURCH HILL TN 37642"
"	37643-37644","	ELIZABETHTON TN 37644"
"	37660, 37662, 37665","	KINGSPORT TN 37660"
"	37680, 37683","	MOUNTAIN CITY TN 37683"
"	37686, 37699","	PINEY FLATS TN 37686"
"	37707, 37752, 37867","	HARROGATE TN 37752"
"	37716-37717","	CLINTON TN 37716"
"	37729, 37766","	LA FOLLETTE TN 37766"
"	37733, 37852","	ROBBINS TN 37852"
"	37743-37745","	GREENEVILLE TN 37743"
"	37762, 37819","	JELLICO TN 37762"
"	37771-37772","	LENOIR CITY TN 37771"
"	37773, 37824-37825, 37879","	NEW TAZEWELL TN 37825"
"	37801-37804, 37878","	MARYVILLE TN 37804"
"	37809, 37818","	MOSHEIM TN 37818"
"	37813-37816","	MORRISTOWN TN 37814"
"	37821-37822","	NEWPORT TN 37821"
"	37848, 37888","	POWDER SPRINGS TN 37848"
"	37862, 37864, 37876","	SEVIERVILLE TN 37862"
"	37863, 37868","	PIGEON FORGE TN 37863"
"	37901-37902, 37915-37916, 37929","	KNOXVILLE TN 37901"
"	37909, 37912","	KNOXVILLE TN 37912"
"	37914, 37924","	KNOXVILLE TN 37914"
"	37917, 37927","	KNOXVILLE TN 37917"
"	37918, 37928","	KNOXVILLE TN 37918"
"	37919, 37939","	KNOXVILLE TN 37919"
"	37920, 37940, 37998","	KNOXVILLE TN 37920"
"	37923, 37930","	KNOXVILLE TN 37930"
"	37931-37932","	KNOXVILLE TN 37932"
"	37950, 37995-37997","	KNOXVILLE TN 37950"
"	38017, 38027","	COLLIERVILLE TN 38017"
"	38018, 38088","	CORDOVA TN 38018"
"	38024-38025","	DYERSBURG TN 38024"
"	38053-38055, 38083","	MILLINGTON TN 38053"
"	38103, 38136, 38163, 38173","	MEMPHIS TN 38103"
"	38104-38105, 38174","	MEMPHIS TN 38104"
"	38106, 38126","	MEMPHIS TN 38106"
"	38108, 38112","	MEMPHIS TN 38108"
"	38109, 38190","	MEMPHIS TN 38109"
"	38111, 38152","	MEMPHIS TN 38111"
"	38116, 38131-38132, 38186","	MEMPHIS TN 38116"
"	38117, 38137, 38157, 38177","	MEMPHIS TN 38117"
"	38118, 38130","	MEMPHIS TN 38118"
"	38119-38120, 38166, 38187-38188, 38197","	MEMPHIS TN 38119"
"	38125, 38141, 38175, 38193","	HICKORY HILL TN 38125"
"	38127, 38167","	MEMPHIS TN 38127"
"	38128, 38168","	MEMPHIS TN 38128"
"	38133, 38135","	BARTLETT TN 38133"
"	38134, 38184","	BARTLETT TN 38134"
"	38138-38139, 38183","	GERMANTOWN TN 38138"
"	38237-38238","	MARTIN TN 38237"
"	38257, 42041, 42085","	FULTON KY 42041"
"	38261, 38281","	UNION CITY TN 38261"
"	38301-38302, 38314","	JACKSON TN 38301"
"	38305, 38308","	JACKSON TN 38305"
"	38401-38402","	COLUMBIA TN 38401"
"	38476, 38487","	PRIMM SPRINGS TN 38476"
"	38501-38503, 38505-38506","	COOKEVILLE TN 38501"
"	38555, 38557-38558, 38571-38572","	CROSSVILLE TN 38555"
"	38634-38635","	HOLLY SPRINGS MS 38634"
"	38671-38672","	SOUTHAVEN MS 38671"
"	38701-38702","	GREENVILLE MS 38701"
"	38732-38733","	CLEVELAND MS 38732"
"	38801, 38804","	TUPELO MS 38801"
"	38829, 38859","	BOONEVILLE MS 38829"
"	38834-38835","	CORINTH MS 38834"
"	38901-38902","	GRENADA MS 38901"
"	38913, 38915, 38949","	BRUCE MS 38915"
"	39042-39043","	BRANDON MS 39042"
"	39056, 39060","	CLINTON MS 39056"
"	39110, 39130","	MADISON MS 39110"
"	39120-39121","	NATCHEZ MS 39120"
"	39157-39158","	RIDGELAND MS 39157"
"	39180, 39182-39183","	VICKSBURG MS 39180"
"	39201, 39206, 39216, 39286","	JACKSON MS 39206"
"	39202, 39211, 39236","	JACKSON MS 39211"
"	39203, 39209, 39289","	JACKSON MS 39209"
"	39204, 39284","	JACKSON MS 39204"
"	39205, 39207, 39215, 39225","	JACKSON MS 39205"
"	39208, 39288","	PEARL MS 39208"
"	39212, 39282","	JACKSON MS 39212"
"	39213, 39283","	JACKSON MS 39213"
"	39301-39302","	MERIDIAN MS 39301"
"	39303, 39305, 39307","	MERIDIAN MS 39305"
"	39401, 39403","	HATTIESBURG MS 39401"
"	39402, 39404, 39406-39407","	HATTIESBURG MS 39402"
"	39426, 39466","	PICAYUNE MS 39466"
"	39440-39443","	LAUREL MS 39440"
"	39501, 39506-39507","	GULFPORT MS 39507"
"	39503, 39505","	GULFPORT MS 39503"
"	39520-39521, 39576","	BAY SAINT LOUIS MS 39520"
"	39530, 39533","	BILOXI MS 39530"
"	39531, 39535","	BILOXI MS 39531"
"	39532, 39540","	DIBERVILLE MS 39540"
"	39562-39563","	MOSS POINT MS 39563"
"	39564, 39566","	OCEAN SPRINGS MS 39564"
"	39567-39568, 39581","	PASCAGOULA MS 39567"
